transaction_id,timestamp,amount,status,category,device_type,region,payment_method,user_id,hour,day_of_week,day_name,month,month_name,year,date,is_weekend,is_night,log_amount,amount_bucket,is_failed,transactions_per_user,user_failure_rate,user_type
TXN0061368,2024-03-26 16:02:30,4638.85,Success,Food & Dining,Mobile,South,Net Banking,USR00384,16,1,Tuesday,3,Mar,2024,2024-03-26,0,0,8.442437317111546,Medium (1K-10K),0,11,0.2727272727272727,New
TXN0061369,2024-03-26 16:11:30,241.03,Success,Electronics,Mobile,East,Credit Card,USR05199,16,1,Tuesday,3,Mar,2024,2024-03-26,0,0,5.489061685415569,Low (<1K),0,12,0.08333333333333333,New
TXN0061370,2024-03-26 16:15:07,773.67,Success,Retail,Mobile,East,Debit Card,USR05295,16,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.652437132220424,Low (<1K),0,7,0.2857142857142857,New
TXN0061371,2024-03-26 16:26:50,294.3,Success,Utilities,Mobile,North,Debit Card,USR05401,16,1,Tuesday,3,Mar,2024,2024-03-26,0,0,5.687991788749877,Low (<1K),0,10,0.2,New
TXN0061372,2024-03-26 16:36:12,560.3,Success,Travel,Desktop,Central,Net Banking,USR04870,16,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.330255521948153,Low (<1K),0,14,0.14285714285714285,New
TXN0061373,2024-03-26 16:50:55,12793.05,Success,Healthcare,Desktop,South,Debit Card,USR03490,16,1,Tuesday,3,Mar,2024,2024-03-26,0,0,9.45673549808436,High (10K-50K),0,11,0.09090909090909091,New
TXN0061374,2024-03-26 17:07:51,563.69,Success,Retail,Desktop,South,UPI,USR09939,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.336276908004196,Low (<1K),0,16,0.125,Returning
TXN0061375,2024-03-26 17:11:32,741.97,Success,Electronics,Desktop,North,Net Banking,USR09473,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.6106556670519865,Low (<1K),0,9,0.1111111111111111,New
TXN0061376,2024-03-26 17:23:19,61.55,Success,Entertainment,Mobile,South,Credit Card,USR02770,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,4.13596623691292,Low (<1K),0,9,0.1111111111111111,New
TXN0061377,2024-03-26 17:31:19,835.15,Success,Retail,Mobile,Central,UPI,USR00494,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.728808022827132,Low (<1K),0,5,0.2,New
TXN0061378,2024-03-26 17:33:15,50.0,Success,Entertainment,Desktop,West,UPI,USR02504,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,3.9318256327243257,Low (<1K),0,6,0.16666666666666666,New
TXN0061379,2024-03-26 17:33:23,2573.94,Failed,Electronics,Mobile,West,UPI,USR08040,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,7.853581511855491,Medium (1K-10K),1,15,0.26666666666666666,Returning
TXN0061380,2024-03-26 17:34:46,4587.7,Success,Healthcare,Desktop,North,UPI,USR03423,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,8.431352038538114,Medium (1K-10K),0,6,0.0,New
TXN0061381,2024-03-26 17:46:46,3073.99,Success,Electronics,Mobile,North,UPI,USR07687,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,8.03105692820281,Medium (1K-10K),0,14,0.14285714285714285,New
TXN0061382,2024-03-26 17:49:13,291.29,Failed,Utilities,Mobile,West,Wallet,USR01200,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,5.67774646010536,Low (<1K),1,8,0.25,New
TXN0061383,2024-03-26 17:50:20,1670.51,Success,Retail,Desktop,North,UPI,USR09567,17,1,Tuesday,3,Mar,2024,2024-03-26,0,0,7.4214826884925715,Medium (1K-10K),0,9,0.0,New
TXN0061384,2024-03-26 18:29:29,3067.8,Success,Food & Dining,Mobile,East,Net Banking,USR06255,18,1,Tuesday,3,Mar,2024,2024-03-26,0,0,8.02904188468912,Medium (1K-10K),0,8,0.125,New
TXN0061385,2024-03-26 18:47:20,1135.68,Success,Healthcare,Desktop,East,Credit Card,USR01900,18,1,Tuesday,3,Mar,2024,2024-03-26,0,0,7.035867011745933,Medium (1K-10K),0,7,0.0,New
TXN0061386,2024-03-26 19:03:27,382.96,Success,Entertainment,Mobile,North,Credit Card,USR01695,19,1,Tuesday,3,Mar,2024,2024-03-26,0,0,5.9505383804953365,Low (<1K),0,13,0.07692307692307693,New
TXN0061387,2024-03-26 19:09:21,5634.2,Success,Utilities,Desktop,East,Credit Card,USR01202,19,1,Tuesday,3,Mar,2024,2024-03-26,0,0,8.636787918301888,Medium (1K-10K),0,13,0.0,New
TXN0061388,2024-03-26 19:15:46,423.55,Success,Retail,Desktop,Central,Credit Card,USR01490,19,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.051029784445372,Low (<1K),0,13,0.6153846153846154,New
TXN0061389,2024-03-26 19:22:19,3190.05,Success,Food & Dining,Desktop,North,UPI,USR09724,19,1,Tuesday,3,Mar,2024,2024-03-26,0,0,8.068105295224742,Medium (1K-10K),0,9,0.0,New
TXN0061390,2024-03-26 20:06:58,1852.27,Success,Food & Dining,Desktop,East,UPI,USR09814,20,1,Tuesday,3,Mar,2024,2024-03-26,0,0,7.524706925330749,Medium (1K-10K),0,12,0.25,New
TXN0061391,2024-03-26 20:18:04,10633.93,Success,Food & Dining,Desktop,East,Debit Card,USR00435,20,1,Tuesday,3,Mar,2024,2024-03-26,0,0,9.271899145572243,High (10K-50K),0,13,0.3076923076923077,New
TXN0061392,2024-03-26 20:37:31,28624.51,Success,Retail,Mobile,Central,UPI,USR03796,20,1,Tuesday,3,Mar,2024,2024-03-26,0,0,10.262053557291713,High (10K-50K),0,18,0.2777777777777778,Returning
TXN0061393,2024-03-26 20:40:14,914.81,Success,Food & Dining,Mobile,North,Wallet,USR07317,20,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.819808919578098,Low (<1K),0,16,0.25,Returning
TXN0061394,2024-03-26 21:00:18,439.05,Success,Retail,Mobile,West,Debit Card,USR05557,21,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.086888356819821,Low (<1K),0,18,0.0,Returning
TXN0061395,2024-03-26 21:07:32,2142.65,Success,Healthcare,Mobile,East,UPI,USR04840,21,1,Tuesday,3,Mar,2024,2024-03-26,0,0,7.670265262595914,Medium (1K-10K),0,13,0.23076923076923078,New
TXN0061396,2024-03-26 21:14:24,1885.61,Success,Retail,Mobile,East,Debit Card,USR08014,21,1,Tuesday,3,Mar,2024,2024-03-26,0,0,7.54253684674236,Medium (1K-10K),0,10,0.1,New
TXN0061397,2024-03-26 22:14:52,3773.43,Success,Food & Dining,Mobile,Central,Wallet,USR03423,22,1,Tuesday,3,Mar,2024,2024-03-26,0,0,8.236004656904994,Medium (1K-10K),0,6,0.0,New
TXN0061398,2024-03-26 22:15:42,727.21,Success,Food & Dining,Tablet,Central,Wallet,USR00296,22,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.590589468138117,Low (<1K),0,14,0.07142857142857142,New
TXN0061399,2024-03-26 22:33:33,730.04,Success,Food & Dining,Desktop,East,UPI,USR06249,22,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.594468177814961,Low (<1K),0,9,0.0,New
TXN0061400,2024-03-26 22:42:13,1615.29,Success,Electronics,Desktop,North,UPI,USR03931,22,1,Tuesday,3,Mar,2024,2024-03-26,0,0,7.387888678426383,Medium (1K-10K),0,11,0.2727272727272727,New
TXN0061401,2024-03-26 22:42:22,2596.84,Success,Food & Dining,Desktop,East,Debit Card,USR08753,22,1,Tuesday,3,Mar,2024,2024-03-26,0,0,7.862435609498801,Medium (1K-10K),0,11,0.2727272727272727,New
TXN0061402,2024-03-26 22:46:16,463.19,Failed,Travel,Mobile,Central,UPI,USR07788,22,1,Tuesday,3,Mar,2024,2024-03-26,0,0,6.140293951169691,Low (<1K),1,10,0.2,New
TXN0061403,2024-03-26 23:50:23,1555.06,Success,Healthcare,Mobile,West,Debit Card,USR05667,23,1,Tuesday,3,Mar,2024,2024-03-26,0,0,7.349912264406214,Medium (1K-10K),0,14,0.21428571428571427,New
TXN0061404,2024-03-27 00:30:28,1645.19,Success,Electronics,Mobile,South,Net Banking,USR08665,0,2,Wednesday,3,Mar,2024,2024-03-27,0,1,7.406218805924054,Medium (1K-10K),0,12,0.25,New
TXN0061405,2024-03-27 00:45:19,3979.08,Success,Food & Dining,Mobile,Central,UPI,USR02561,0,2,Wednesday,3,Mar,2024,2024-03-27,0,1,8.289057198578984,Medium (1K-10K),0,14,0.14285714285714285,New
TXN0061406,2024-03-27 01:26:12,1638.79,Success,Food & Dining,Mobile,West,UPI,USR00969,1,2,Wednesday,3,Mar,2024,2024-03-27,0,1,7.402323463838811,Medium (1K-10K),0,15,0.13333333333333333,Returning
TXN0061407,2024-03-27 01:53:10,7260.6,Success,Retail,Desktop,Central,UPI,USR01599,1,2,Wednesday,3,Mar,2024,2024-03-27,0,1,8.890355469212418,Medium (1K-10K),0,12,0.16666666666666666,New
TXN0061408,2024-03-27 02:04:53,3975.25,Success,Electronics,Desktop,Central,Credit Card,USR02473,2,2,Wednesday,3,Mar,2024,2024-03-27,0,1,8.288094443063354,Medium (1K-10K),0,7,0.14285714285714285,New
TXN0061409,2024-03-27 04:04:28,214.17,Success,Entertainment,Desktop,West,Net Banking,USR04016,4,2,Wednesday,3,Mar,2024,2024-03-27,0,1,5.37142841336536,Low (<1K),0,9,0.0,New
TXN0061410,2024-03-27 04:12:04,1367.6,Success,Electronics,Desktop,West,UPI,USR03383,4,2,Wednesday,3,Mar,2024,2024-03-27,0,1,7.221543598518397,Medium (1K-10K),0,8,0.25,New
TXN0061411,2024-03-27 04:21:59,7278.67,Failed,Electronics,Desktop,West,Debit Card,USR02239,4,2,Wednesday,3,Mar,2024,2024-03-27,0,1,8.89284081049298,Medium (1K-10K),1,12,0.25,New
TXN0061412,2024-03-27 04:33:53,592.29,Failed,Retail,Mobile,East,Net Banking,USR09986,4,2,Wednesday,3,Mar,2024,2024-03-27,0,1,6.385683318243065,Low (<1K),1,7,0.2857142857142857,New
TXN0061413,2024-03-27 04:41:14,2498.9,Success,Utilities,Mobile,North,Debit Card,USR03085,4,2,Wednesday,3,Mar,2024,2024-03-27,0,1,7.824006010056271,Medium (1K-10K),0,12,0.16666666666666666,New
TXN0061414,2024-03-27 04:42:07,2838.93,Success,Utilities,Mobile,North,UPI,USR09483,4,2,Wednesday,3,Mar,2024,2024-03-27,0,1,7.951534682964164,Medium (1K-10K),0,7,0.0,New
TXN0061415,2024-03-27 04:48:48,2145.67,Success,Food & Dining,Mobile,Central,UPI,USR02472,4,2,Wednesday,3,Mar,2024,2024-03-27,0,1,7.671673083224115,Medium (1K-10K),0,11,0.0,New
TXN0061416,2024-03-27 05:17:51,1144.53,Success,Travel,Desktop,South,Credit Card,USR08825,5,2,Wednesday,3,Mar,2024,2024-03-27,0,1,7.04362269098754,Medium (1K-10K),0,11,0.0,New
TXN0061417,2024-03-27 05:25:33,1918.37,Success,Utilities,Mobile,South,Credit Card,USR08046,5,2,Wednesday,3,Mar,2024,2024-03-27,0,1,7.559752286177041,Medium (1K-10K),0,10,0.2,New
TXN0061418,2024-03-27 05:27:38,920.85,Success,Healthcare,Mobile,South,Wallet,USR00573,5,2,Wednesday,3,Mar,2024,2024-03-27,0,1,6.8263825205163995,Low (<1K),0,10,0.0,New
TXN0061419,2024-03-27 05:28:37,761.85,Failed,Retail,Mobile,Central,UPI,USR07653,5,2,Wednesday,3,Mar,2024,2024-03-27,0,1,6.6370614195592115,Low (<1K),1,8,0.25,New
TXN0061420,2024-03-27 05:31:25,5484.52,Failed,Travel,Mobile,South,Net Banking,USR07571,5,2,Wednesday,3,Mar,2024,2024-03-27,0,1,8.609867172226654,Medium (1K-10K),1,12,0.08333333333333333,New
TXN0061421,2024-03-27 05:48:34,1254.58,Success,Electronics,Mobile,South,UPI,USR05255,5,2,Wednesday,3,Mar,2024,2024-03-27,0,1,7.135352896201242,Medium (1K-10K),0,17,0.058823529411764705,Returning
TXN0061422,2024-03-27 05:54:00,30718.17,Success,Food & Dining,Mobile,West,Credit Card,USR08849,5,2,Wednesday,3,Mar,2024,2024-03-27,0,1,10.332642168667443,High (10K-50K),0,10,0.2,New
TXN0061423,2024-03-27 05:54:43,314.01,Success,Food & Dining,Desktop,West,UPI,USR08424,5,2,Wednesday,3,Mar,2024,2024-03-27,0,1,5.752604384353485,Low (<1K),0,8,0.125,New
TXN0061424,2024-03-27 06:02:42,2105.2,Success,Food & Dining,Mobile,North,UPI,USR01485,6,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.652640654946497,Medium (1K-10K),0,8,0.0,New
TXN0061425,2024-03-27 06:02:59,682.06,Failed,Travel,Mobile,West,Debit Card,USR03459,6,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.526582703443005,Low (<1K),1,10,0.3,New
TXN0061426,2024-03-27 06:03:52,4578.78,Success,Utilities,Mobile,East,Credit Card,USR02830,6,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.429406241020018,Medium (1K-10K),0,11,0.0,New
TXN0061427,2024-03-27 06:10:36,460.39,Success,Entertainment,Tablet,Central,Debit Card,USR02037,6,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.1342436723361695,Low (<1K),0,9,0.3333333333333333,New
TXN0061428,2024-03-27 06:24:04,6954.82,Success,Utilities,Desktop,West,Credit Card,USR02769,6,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.84733399819859,Medium (1K-10K),0,9,0.3333333333333333,New
TXN0061429,2024-03-27 06:32:56,4404.66,Success,Food & Dining,Desktop,South,UPI,USR03168,6,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.390645356885859,Medium (1K-10K),0,13,0.07692307692307693,New
TXN0061430,2024-03-27 06:41:56,512.77,Success,Food & Dining,Desktop,East,Credit Card,USR02409,6,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.241775694493103,Low (<1K),0,12,0.16666666666666666,New
TXN0061431,2024-03-27 06:52:40,1182.65,Success,Food & Dining,Desktop,South,UPI,USR06341,6,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.076358163635153,Medium (1K-10K),0,12,0.08333333333333333,New
TXN0061432,2024-03-27 07:00:24,3097.91,Success,Travel,Mobile,South,Credit Card,USR04787,7,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.0388057157397,Medium (1K-10K),0,14,0.2857142857142857,New
TXN0061433,2024-03-27 07:04:31,5682.65,Success,Utilities,Desktop,West,UPI,USR09279,7,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.64534891096641,Medium (1K-10K),0,13,0.07692307692307693,New
TXN0061434,2024-03-27 07:32:18,3706.16,Success,Food & Dining,Mobile,South,UPI,USR08583,7,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.218021363805486,Medium (1K-10K),0,11,0.18181818181818182,New
TXN0061435,2024-03-27 07:34:13,1389.2,Success,Retail,Mobile,South,UPI,USR09876,7,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.237202900666386,Medium (1K-10K),0,13,0.15384615384615385,New
TXN0061436,2024-03-27 07:34:14,22620.4,Success,Food & Dining,Desktop,South,Wallet,USR09355,7,2,Wednesday,3,Mar,2024,2024-03-27,0,0,10.02665163988573,High (10K-50K),0,11,0.09090909090909091,New
TXN0061437,2024-03-27 07:42:33,7571.3,Success,Food & Dining,Desktop,South,UPI,USR02325,7,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.932252131195723,Medium (1K-10K),0,9,0.1111111111111111,New
TXN0061438,2024-03-27 07:55:28,576.76,Success,Food & Dining,Mobile,South,Debit Card,USR06975,7,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.359158557529147,Low (<1K),0,11,0.0,New
TXN0061439,2024-03-27 08:00:50,1893.44,Success,Retail,Mobile,East,UPI,USR06873,8,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.546678559331636,Medium (1K-10K),0,12,0.25,New
TXN0061440,2024-03-27 08:06:57,21297.45,Success,Food & Dining,Mobile,North,Credit Card,USR05311,8,2,Wednesday,3,Mar,2024,2024-03-27,0,0,9.966389579096603,High (10K-50K),0,7,0.14285714285714285,New
TXN0061441,2024-03-27 08:11:59,2937.83,Success,Electronics,Desktop,Central,Debit Card,USR01343,8,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.985766821942283,Medium (1K-10K),0,9,0.2222222222222222,New
TXN0061442,2024-03-27 08:33:20,1875.32,Success,Retail,Desktop,West,UPI,USR02782,8,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.537067690712754,Medium (1K-10K),0,13,0.23076923076923078,New
TXN0061443,2024-03-27 08:34:42,1116.65,Success,Utilities,Mobile,West,Debit Card,USR01381,8,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.018983545667846,Medium (1K-10K),0,12,0.08333333333333333,New
TXN0061444,2024-03-27 08:51:13,487.27,Failed,Retail,Desktop,East,Wallet,USR05225,8,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.190868531539451,Low (<1K),1,10,0.3,New
TXN0061445,2024-03-27 08:58:25,1644.53,Success,Food & Dining,Mobile,West,Credit Card,USR03016,8,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.405817799757767,Medium (1K-10K),0,7,0.0,New
TXN0061446,2024-03-27 09:06:13,1534.38,Success,Electronics,Tablet,Central,Credit Card,USR08324,9,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.336533186387376,Medium (1K-10K),0,9,0.1111111111111111,New
TXN0061447,2024-03-27 09:14:41,302.33,Success,Healthcare,Desktop,Central,UPI,USR00239,9,2,Wednesday,3,Mar,2024,2024-03-27,0,0,5.714821321771417,Low (<1K),0,7,0.14285714285714285,New
TXN0061448,2024-03-27 09:14:43,639.24,Success,Food & Dining,Mobile,North,Net Banking,USR06223,9,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.461843106058791,Low (<1K),0,5,0.2,New
TXN0061449,2024-03-27 09:22:37,5671.46,Failed,Retail,Desktop,West,Credit Card,USR04674,9,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.643378165064568,Medium (1K-10K),1,12,0.16666666666666666,New
TXN0061450,2024-03-27 09:28:53,434.08,Failed,Travel,Mobile,East,Credit Card,USR01198,9,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.075529922225649,Low (<1K),1,14,0.14285714285714285,New
TXN0061451,2024-03-27 09:41:59,1433.88,Success,Electronics,Mobile,East,Credit Card,USR01903,9,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.268836501003686,Medium (1K-10K),0,11,0.18181818181818182,New
TXN0061452,2024-03-27 09:46:35,3154.95,Success,Electronics,Desktop,East,Credit Card,USR00794,9,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.057044839001229,Medium (1K-10K),0,8,0.0,New
TXN0061453,2024-03-27 09:50:04,3373.93,Success,Food & Dining,Mobile,North,Debit Card,USR04465,9,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.124129862350797,Medium (1K-10K),0,11,0.2727272727272727,New
TXN0061454,2024-03-27 09:52:26,11892.3,Success,Healthcare,Mobile,South,Debit Card,USR09954,9,2,Wednesday,3,Mar,2024,2024-03-27,0,0,9.383730495331326,High (10K-50K),0,7,0.14285714285714285,New
TXN0061455,2024-03-27 10:00:32,1237.63,Success,Food & Dining,Mobile,South,Debit Card,USR01254,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.121761209105198,Medium (1K-10K),0,5,0.0,New
TXN0061456,2024-03-27 10:01:23,1846.67,Success,Food & Dining,Mobile,Central,Wallet,USR03408,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.521680664827282,Medium (1K-10K),0,15,0.13333333333333333,Returning
TXN0061457,2024-03-27 10:09:30,14486.86,Success,Electronics,Tablet,Central,Debit Card,USR06176,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,9.58106633634704,High (10K-50K),0,11,0.09090909090909091,New
TXN0061458,2024-03-27 10:09:50,842.31,Success,Travel,Mobile,North,Credit Card,USR01967,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.7373346246865005,Low (<1K),0,7,0.0,New
TXN0061459,2024-03-27 10:10:08,1756.33,Success,Retail,Desktop,West,Credit Card,USR05043,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.471550890699081,Medium (1K-10K),0,6,0.3333333333333333,New
TXN0061460,2024-03-27 10:15:03,2081.36,Success,Retail,Desktop,Central,UPI,USR08055,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.641257144890413,Medium (1K-10K),0,11,0.09090909090909091,New
TXN0061461,2024-03-27 10:20:18,1531.0,Success,Electronics,Mobile,South,Net Banking,USR04164,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.3343293503005365,Medium (1K-10K),0,16,0.1875,Returning
TXN0061462,2024-03-27 10:23:53,5960.9,Success,Electronics,Mobile,East,UPI,USR01373,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.69314450120235,Medium (1K-10K),0,14,0.0,New
TXN0061463,2024-03-27 10:29:07,103.03,Success,Entertainment,Mobile,Central,UPI,USR00255,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,4.644679319082804,Low (<1K),0,14,0.07142857142857142,New
TXN0061464,2024-03-27 10:33:38,1023.68,Success,Food & Dining,Desktop,North,Credit Card,USR09411,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.932135647707515,Medium (1K-10K),0,15,0.06666666666666667,Returning
TXN0061465,2024-03-27 10:33:46,4264.45,Success,Utilities,Mobile,South,UPI,USR04228,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.358302964324825,Medium (1K-10K),0,14,0.07142857142857142,New
TXN0061466,2024-03-27 10:37:01,611.29,Failed,Travel,Mobile,Central,Debit Card,USR04220,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.417206026487077,Low (<1K),1,8,0.25,New
TXN0061467,2024-03-27 10:47:37,686.16,Failed,Travel,Desktop,East,UPI,USR01992,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.532567161758244,Low (<1K),1,13,0.23076923076923078,New
TXN0061468,2024-03-27 10:52:01,1125.34,Success,Electronics,Desktop,South,Debit Card,USR02468,10,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.026728716939584,Medium (1K-10K),0,14,0.07142857142857142,New
TXN0061469,2024-03-27 11:05:56,10590.47,Success,Retail,Desktop,Central,Wallet,USR06876,11,2,Wednesday,3,Mar,2024,2024-03-27,0,0,9.267804239160508,High (10K-50K),0,5,0.0,New
TXN0061470,2024-03-27 11:06:28,2355.05,Success,Entertainment,Mobile,South,UPI,USR05886,11,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.764741766957151,Medium (1K-10K),0,4,0.5,New
TXN0061471,2024-03-27 11:22:11,1519.93,Success,Electronics,Desktop,West,UPI,USR08394,11,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.3270772688465176,Medium (1K-10K),0,9,0.0,New
TXN0061472,2024-03-27 11:28:17,448.13,Success,Retail,Mobile,West,Credit Card,USR02282,11,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.107312378129855,Low (<1K),0,9,0.1111111111111111,New
TXN0061473,2024-03-27 11:50:24,2327.87,Success,Utilities,Desktop,North,UPI,USR06426,11,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.753138450378844,Medium (1K-10K),0,14,0.0,New
TXN0061474,2024-03-27 11:52:25,340.0,Success,Retail,Mobile,South,Credit Card,USR01844,11,2,Wednesday,3,Mar,2024,2024-03-27,0,0,5.831882477283517,Low (<1K),0,10,0.1,New
TXN0061475,2024-03-27 11:57:14,137.61,Success,Healthcare,Tablet,North,Wallet,USR05497,11,2,Wednesday,3,Mar,2024,2024-03-27,0,0,4.931664234225262,Low (<1K),0,9,0.3333333333333333,New
TXN0061476,2024-03-27 12:06:17,1106.12,Success,Food & Dining,Mobile,South,Credit Card,USR05191,12,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.009517327917675,Medium (1K-10K),0,9,0.0,New
TXN0061477,2024-03-27 12:20:22,106.94,Success,Food & Dining,Desktop,North,Credit Card,USR08327,12,2,Wednesday,3,Mar,2024,2024-03-27,0,0,4.681575517190497,Low (<1K),0,11,0.09090909090909091,New
TXN0061478,2024-03-27 12:36:42,1275.74,Success,Food & Dining,Mobile,East,Net Banking,USR03032,12,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.15206523311016,Medium (1K-10K),0,13,0.07692307692307693,New
TXN0061479,2024-03-27 12:37:57,6846.7,Failed,Retail,Mobile,East,Net Banking,USR08026,12,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.831668108450746,Medium (1K-10K),1,8,0.25,New
TXN0061480,2024-03-27 12:44:23,11827.5,Success,Healthcare,Desktop,Central,Debit Card,USR06068,12,2,Wednesday,3,Mar,2024,2024-03-27,0,0,9.378267152652462,High (10K-50K),0,9,0.0,New
TXN0061481,2024-03-27 13:09:37,5117.11,Failed,Electronics,Desktop,South,UPI,USR09345,13,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.540540509259381,Medium (1K-10K),1,19,0.2631578947368421,Returning
TXN0061482,2024-03-27 13:19:00,6010.59,Success,Retail,Mobile,East,UPI,USR08140,13,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.701444551607894,Medium (1K-10K),0,13,0.23076923076923078,New
TXN0061483,2024-03-27 13:22:28,1225.55,Success,Retail,Mobile,South,Debit Card,USR06868,13,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.111960629276096,Medium (1K-10K),0,10,0.1,New
TXN0061484,2024-03-27 13:49:35,732.9,Success,Utilities,Mobile,North,Debit Card,USR08024,13,2,Wednesday,3,Mar,2024,2024-03-27,0,0,6.598372779551017,Low (<1K),0,13,0.15384615384615385,New
TXN0061485,2024-03-27 14:05:22,3280.6,Failed,Food & Dining,Mobile,South,UPI,USR02122,14,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.096086387318117,Medium (1K-10K),1,5,0.2,New
TXN0061486,2024-03-27 14:06:30,4698.42,Success,Food & Dining,Mobile,Central,UPI,USR01959,14,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.4551943758279,Medium (1K-10K),0,27,0.37037037037037035,Returning
TXN0061487,2024-03-27 14:14:02,2931.89,Success,Electronics,Desktop,West,Debit Card,USR05634,14,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.9837435640123005,Medium (1K-10K),0,10,0.1,New
TXN0061488,2024-03-27 14:33:53,1801.37,Success,Food & Dining,Tablet,South,Net Banking,USR01694,14,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.496857744505479,Medium (1K-10K),0,6,0.5,New
TXN0061489,2024-03-27 14:38:17,384.38,Success,Electronics,Mobile,West,UPI,USR05782,14,2,Wednesday,3,Mar,2024,2024-03-27,0,0,5.954229860497756,Low (<1K),0,14,0.21428571428571427,New
TXN0061490,2024-03-27 14:47:48,161.87,Success,Retail,Desktop,North,UPI,USR08541,14,2,Wednesday,3,Mar,2024,2024-03-27,0,0,5.092952336585469,Low (<1K),0,8,0.125,New
TXN0061491,2024-03-27 14:51:16,1867.25,Success,Travel,Desktop,East,Credit Card,USR03600,14,2,Wednesday,3,Mar,2024,2024-03-27,0,0,7.532757442810399,Medium (1K-10K),0,15,0.13333333333333333,Returning
TXN0061492,2024-03-27 15:08:35,7872.37,Success,Utilities,Mobile,West,UPI,USR08339,15,2,Wednesday,3,Mar,2024,2024-03-27,0,0,8.971241458142678,Medium (1K-10K),0,11,0.09090909090909091,New
